2026-01-06,Tuesday,17,Araku Valley,Andhra Pradesh,Hill Station,18.3273,82.8775,26.5,33.4,0,0,35,0,43,Low,0
2026-01-06,Tuesday,9,Undavalli Caves,Andhra Pradesh,Cave,16.4957,80.581,33.3,32.1,0,0,58,0,60,Medium,0
2026-01-06,Tuesday,11,Undavalli Caves,Andhra Pradesh,Cave,16.4957,80.581,26.0,12.7,0,0,58,0,69,Medium,0
2026-01-06,Tuesday,13,Undavalli Caves,Andhra Pradesh,Cave,16.4957,80.581,35.9,28.2,0,0,58,0,48,Low,0
2026-01-06,Tuesday,15,Undavalli Caves,Andhra Pradesh,Cave,16.4957,80.581,30.1,2.8,0,0,58,0,45,Low,1
2026-01-06,Tuesday,17,Undavalli Caves,Andhra Pradesh,Cave,16.4957,80.581,31.6,28.6,0,0,58,0,68,Medium,0
2026-01-06,Tuesday,9,Amaravati Stupa,Andhra Pradesh,Heritage,16.572,80.3575,26.1,23.1,0,0,43,0,50,Low,0
2026-01-06,Tuesday,11,Amaravati Stupa,Andhra Pradesh,Heritage,16.572,80.3575,33.5,5.8,0,0,43,0,49,Low,0
2026-01-06,Tuesday,13,Amaravati Stupa,Andhra Pradesh,Heritage,16.572,80.3575,35.7,32.5,0,0,43,0,32,Low,0
2026-01-06,Tuesday,15,Amaravati Stupa,Andhra Pradesh,Heritage,16.572,80.3575,31.8,24.1,0,0,43,0,24,Very Low,1
2026-01-06,Tuesday,17,Amaravati Stupa,Andhra Pradesh,Heritage,16.572,80.3575,31.0,13.1,0,0,43,0,39,Low,0
2026-01-07,Wednesday,9,Kondapalli Fort,Andhra Pradesh,Fort,16.619,80.5397,33.1,15.8,0,0,55,0,63,Medium,0
2026-01-07,Wednesday,11,Kondapalli Fort,Andhra Pradesh,Fort,16.619,80.5397,25.2,19.4,0,0,55,0,72,High,0
2026-01-07,Wednesday,13,Kondapalli Fort,Andhra Pradesh,Fort,16.619,80.5397,32.3,0.3,0,0,55,0,45,Low,0
2026-01-07,Wednesday,15,Kondapalli Fort,Andhra Pradesh,Fort,16.619,80.5397,25.6,1.1,0,0,55,0,35,Low,1
2026-01-07,Wednesday,17,Kondapalli Fort,Andhra Pradesh,Fort,16.619,80.5397,28.0,18.0,0,0,55,0,56,Medium,0
2026-01-07,Wednesday,9,Borra Caves,Andhra Pradesh,Cave,18.28,83.05,29.9,25.3,0,0,38,0,53,Medium,0
2026-01-07,Wednesday,11,Borra Caves,Andhra Pradesh,Cave,18.28,83.05,32.9,20.2,0,0,38,0,53,Medium,0
2026-01-07,Wednesday,13,Borra Caves,Andhra Pradesh,Cave,18.28,83.05,30.7,3.3,0,0,38,0,35,Low,0
2026-01-07,Wednesday,15,Borra Caves,Andhra Pradesh,Cave,18.28,83.05,30.9,12.4,0,0,38,0,9,Very Low,1
2026-01-07,Wednesday,17,Borra Caves,Andhra Pradesh,Cave,18.28,83.05,25.5,22.9,0,0,38,0,47,Low,0
2026-01-07,Wednesday,9,Araku Valley,Andhra Pradesh,Hill Station,18.3273,82.8775,30.8,2.1,0,0,35,0,42,Low,0
2026-01-07,Wednesday,11,Araku Valley,Andhra Pradesh,Hill Station,18.3273,82.8775,26.0,6.7,0,0,35,0,38,Low,0
2026-01-07,Wednesday,13,Araku Valley,Andhra Pradesh,Hill Station,18.3273,82.8775,31.8,4.9,0,0,35,0,28,Very Low,0
2026-01-07,Wednesday,15,Araku Valley,Andhra Pradesh,Hill Station,18.3273,82.8775,32.9,2.6,0,0,35,0,24,Very Low,1
2026-01-07,Wednesday,17,Araku Valley,Andhra Pradesh,Hill Station,18.3273,82.8775,32.3,30.0,0,0,35,0,45,Low,0
2026-01-07,Wednesday,9,Undavalli Caves,Andhra Pradesh,Cave,16.4957,80.581,29.9,0.5,0,0,58,0,71,High,0
2026-01-07,Wednesday,11,Undavalli Caves,Andhra Pradesh,Cave,16.4957,80.581,25.8,26.4,0,0,58,0,73,High,0
2026-01-07,Wednesday,13,Undavalli Caves,Andhra Pradesh,Cave,16.4957,80.581,31.3,30.3,0,0,58,0,55,Medium,0
2026-01-07,Wednesday,15,Undavalli Caves,Andhra Pradesh,Cave,16.4957,80.581,33.1,5.8,0,0,58,0,46,Low,1
2026-01-07,Wednesday,17,Undavalli Caves,Andhra Pradesh,Cave,16.4957,80.581,33.3,27.5,0,0,58,0,60,Medium,0
2026-01-07,Wednesday,9,Amaravati Stupa,Andhra Pradesh,Heritage,16.572,80.3575,27.6,24.4,0,0,43,0,50,Low,0
2026-01-07,Wednesday,11,Amaravati Stupa,Andhra Pradesh,Heritage,16.572,80.3575,31.0,17.0,0,0,43,0,46,Low,0
2026-01-07,Wednesday,13,Amaravati Stupa,Andhra Pradesh,Heritage,16.572,80.3575,28.7,7.6,0,0,43,0,43,Low,0
2026-01-07,Wednesday,15,Amaravati Stupa,Andhra Pradesh,Heritage,16.572,80.3575,25.5,11.0,0,0,43,0,29,Very Low,1
2026-01-07,Wednesday,17,Amaravati Stupa,Andhra Pradesh,Heritage,16.572,80.3575,25.5,16.7,0,0,43,0,52,Medium,0
2026-01-08,Thursday,9,Kondapalli Fort,Andhra Pradesh,Fort,16.619,80.5397,25.5,17.8,0,0,55,0,59,Medium,0
2026-01-08,Thursday,11,Kondapalli Fort,Andhra Pradesh,Fort,16.619,80.5397,32.7,2.4,0,0,55,0,82,High,0
2026-01-08,Thursday,13,Kondapalli Fort,Andhra Pradesh,Fort,16.619,80.5397,30.6,33.0,0,0,55,0,50,Low,0
2026-01-08,Thursday,15,Kondapalli Fort,Andhra Pradesh,Fort,16.619,80.5397,30.1,20.3,0,0,55,0,39,Low,1
2026-01-08,Thursday,17,Kondapalli Fort,Andhra Pradesh,Fort,16.619,80.5397,30.9,19.8,0,0,55,0,57,Medium,0
2026-01-08,Thursday,9,Borra Caves,Andhra Pradesh,Cave,18.28,83.05,27.8,9.1,0,0,38,0,44,Low,0
2026-01-08,Thursday,11,Borra Caves,Andhra Pradesh,Cave,18.28,83.05,27.4,4.6,0,0,38,0,48,Low,0
2026-01-08,Thursday,13,Borra Caves,Andhra Pradesh,Cave,18.28,83.05,32.8,16.0,0,0,38,0,42,Low,0
2026-01-08,Thursday,15,Borra Caves,Andhra Pradesh,Cave,18.28,83.05,25.1,21.7,0,0,38,0,13,Very Low,1
2026-01-08,Thursday,17,Borra Caves,Andhra Pradesh,Cave,18.28,83.05,30.1,3.5,0,0,38,0,32,Low,0
2026-01-08,Thursday,9,Araku Valley,Andhra Pradesh,Hill Station,18.3273,82.8775,26.2,12.2,0,0,35,0,42,Low,0
2026-01-08,Thursday,11,Araku Valley,Andhra Pradesh,Hill Station,18.3273,82.8775,25.6,8.5,0,0,35,0,49,Low,0
2026-01-08,Thursday,13,Araku Valley,Andhra Pradesh,Hill Station,18.3273,82.8775,31.9,10.6,0,0,35,0,32,Low,0
2026-01-08,Thursday,15,Araku Valley,Andhra Pradesh,Hill Station,18.3273,82.8775,33.9,28.2,0,0,35,0,7,Very Low,1
2026-01-08,Thursday,17,Araku Valley,Andhra Pradesh,Hill Station,18.3273,82.8775,30.0,32.6,0,0,35,0,36,Low,0
2026-01-08,Thursday,9,Undavalli Caves,Andhra Pradesh,Cave,16.4957,80.581,25.9,30.7,0,0,58,0,65,Medium,0
2026-01-08,Thursday,11,Undavalli Caves,Andhra Pradesh,Cave,16.4957,80.581,31.7,5.4,0,0,58,0,87,Very High,0
2026-01-08,Thursday,13,Undavalli Caves,Andhra Pradesh,Cave,16.4957,80.581,29.5,7.4,0,0,58,0,43,Low,1
2026-01-08,Thursday,15,Undavalli Caves,Andhra Pradesh,Cave,16.4957,80.581,32.7,17.7,0,0,58,0,48,Low,0
2026-01-08,Thursday,17,Undavalli Caves,Andhra Pradesh,Cave,16.4957,80.581,27.3,31.8,0,0,58,0,69,Medium,0
2026-01-08,Thursday,9,Amaravati Stupa,Andhra Pradesh,Heritage,16.572,80.3575,32.5,1.5,0,0,43,0,54,Medium,0
2026-01-08,Thursday,11,Amaravati Stupa,Andhra Pradesh,Heritage,16.572,80.3575,28.0,4.6,0,0,43,0,62,Medium,0
2026-01-08,Thursday,13,Amaravati Stupa,Andhra Pradesh,Heritage,16.572,80.3575,31.0,24.7,0,0,43,0,33,Low,1
2026-01-08,Thursday,15,Amaravati Stupa,Andhra Pradesh,Heritage,16.572,80.3575,30.0,3.9,0,0,43,0,35,Low,0
2026-01-08,Thursday,17,Amaravati Stupa,Andhra Pradesh,Heritage,16.572,80.3575,26.3,1.3,0,0,43,0,42,Low,0
2026-01-09,Friday,9,Kondapalli Fort,Andhra Pradesh,Fort,16.619,80.5397,28.3,19.3,0,0,55,0,62,Medium,0
2026-01-09,Friday,11,Kondapalli Fort,Andhra Pradesh,Fort,16.619,80.5397,28.3,32.7,0,0,55,0,70,Medium,0
2026-01-09,Friday,13,Kondapalli Fort,Andhra Pradesh,Fort,16.619,80.5397,35.7,1.4,0,0,55,0,39,Low,1
2026-01-09,Friday,15,Kondapalli Fort,Andhra Pradesh,Fort,16.619,80.5397,31.0,12.4,0,0,55,0,45,Low,0
2026-01-09,Friday,17,Kondapalli Fort,Andhra Pradesh,Fort,16.619,80.5397,30.0,30.6,0,0,55,0,68,Medium,0
2026-01-09,Friday,9,Borra Caves,Andhra Pradesh,Cave,18.28,83.05,33.3,8.3,0,0,38,0,45,Low,0
2026-01-09,Friday,11,Borra Caves,Andhra Pradesh,Cave,18.28,83.05,26.5,28.0,0,0,38,0,56,Medium,0
2026-01-09,Friday,13,Borra Caves,Andhra Pradesh,Cave,18.28,83.05,28.6,32.4,0,0,38,0,34,Low,0
2026-01-09,Friday,15,Borra Caves,Andhra Pradesh,Cave,18.28,83.05,32.0,14.4,0,0,38,0,15,Very Low,1
2026-01-09,Friday,17,Borra Caves,Andhra Pradesh,Cave,18.28,83.05,27.2,5.6,0,0,38,0,31,Low,0
2026-01-09,Friday,9,Araku Valley,Andhra Pradesh,Hill Station,18.3273,82.8775,31.3,13.4,0,0,35,0,50,Low,0
2026-01-09,Friday,11,Araku Valley,Andhra Pradesh,Hill Station,18.3273,82.8775,26.8,32.1,0,0,35,0,51,Medium,0
2026-01-09,Friday,13,Araku Valley,Andhra Pradesh,Hill Station,18.3273,82.8775,30.1,28.7,0,0,35,0,28,Very Low,0
2026-01-09,Friday,15,Araku Valley,Andhra Pradesh,Hill Station,18.3273,82.8775,30.9,13.9,0,0,35,0,14,Very Low,1
2026-01-09,Friday,17,Araku Valley,Andhra Pradesh,Hill Station,18.3273,82.8775,27.5,2.4,0,0,35,0,37,Low,0
2026-01-09,Friday,9,Undavalli Caves,Andhra Pradesh,Cave,16.4957,80.581,29.6,23.8,0,0,58,0,60,Medium,0
2026-01-09,Friday,11,Undavalli Caves,Andhra Pradesh,Cave,16.4957,80.581,32.6,11.6,0,0,58,0,87,Very High,0
2026-01-09,Friday,13,Undavalli Caves,Andhra Pradesh,Cave,16.4957,80.581,29.4,20.3,0,0,58,0,50,Low,0
2026-01-09,Friday,15,Undavalli Caves,Andhra Pradesh,Cave,16.4957,80.581,33.9,1.3,0,0,58,0,35,Low,1
2026-01-09,Friday,17,Undavalli Caves,Andhra Pradesh,Cave,16.4957,80.581,32.1,15.3,0,0,58,0,57,Medium,0
2026-01-09,Friday,9,Amaravati Stupa,Andhra Pradesh,Heritage,16.572,80.3575,33.9,4.0,0,0,43,0,54,Medium,0
2026-01-09,Friday,11,Amaravati Stupa,Andhra Pradesh,Heritage,16.572,80.3575,25.4,15.3,0,0,43,0,56,Medium,0
2026-01-09,Friday,13,Amaravati Stupa,Andhra Pradesh,Heritage,16.572,80.3575,31.7,28.2,0,0,43,0,27,Very Low,0
2026-01-09,Friday,15,Amaravati Stupa,Andhra Pradesh,Heritage,16.572,80.3575,31.6,6.9,0,0,43,0,10,Very Low,1
2026-01-09,Friday,17,Amaravati Stupa,Andhra Pradesh,Heritage,16.572,80.3575,28.9,33.2,0,0,43,0,53,Medium,0
2026-01-10,Saturday,9,Kondapalli Fort,Andhra Pradesh,Fort,16.619,80.5397,31.0,4.4,1,0,55,1,100,Very High,0
2026-01-10,Saturday,11,Kondapalli Fort,Andhra Pradesh,Fort,16.619,80.5397,33.1,17.7,1,0,55,1,100,Very High,0
2026-01-10,Saturday,13,Kondapalli Fort,Andhra Pradesh,Fort,16.619,80.5397,33.3,19.4,1,0,55,1,83,High,0
2026-01-10,Saturday,15,Kondapalli Fort,Andhra Pradesh,Fort,16.619,80.5397,26.7,23.3,1,0,55,1,72,High,1
2026-01-10,Saturday,17,Kondapalli Fort,Andhra Pradesh,Fort,16.619,80.5397,26.6,19.9,1,0,55,1,100,Very High,0
2026-01-10,Saturday,9,Borra Caves,Andhra Pradesh,Cave,18.28,83.05,28.7,29.2,1,0,38,1,88,Very High,0
2026-01-10,Saturday,11,Borra Caves,Andhra Pradesh,Cave,18.28,83.05,32.1,21.2,1,0,38,1,100,Very High,0
2026-01-10,Saturday,13,Borra Caves,Andhra Pradesh,Cave,18.28,83.05,29.9,15.5,1,0,38,1,68,Medium,0
2026-01-10,Saturday,15,Borra Caves,Andhra Pradesh,Cave,18.28,83.05,32.1,33.6,1,0,38,1,56,Medium,1
2026-01-10,Saturday,17,Borra Caves,Andhra Pradesh,Cave,18.28,83.05,31.6,23.1,1,0,38,1,81,High,0
2026-01-10,Saturday,9,Araku Valley,Andhra Pradesh,Hill Station,18.3273,82.8775,30.6,3.3,1,0,35,1,96,Very High,0
2026-01-10,Saturday,11,Araku Valley,Andhra Pradesh,Hill Station,18.3273,82.8775,33.6,8.2,1,0,35,1,89,Very High,0
2026-01-10,Saturday,13,Araku Valley,Andhra Pradesh,Hill Station,18.3273,82.8775,28.3,1.6,1,0,35,1,79,High,0
2026-01-10,Saturday,15,Araku Valley,Andhra Pradesh,Hill Station,18.3273,82.8775,33.9,21.4,1,0,35,1,60,Medium,1
2026-01-10,Saturday,17,Araku Valley,Andhra Pradesh,Hill Station,18.3273,82.8775,33.0,20.1,1,0,35,1,73,High,0
2026-01-10,Saturday,9,Undavalli Caves,Andhra Pradesh,Cave,16.4957,80.581,31.5,13.4,1,0,58,1,100,Very High,0
2026-01-10,Saturday,11,Undavalli Caves,Andhra Pradesh,Cave,16.4957,80.581,31.2,31.2,1,0,58,1,100,Very High,0
2026-01-10,Saturday,13,Undavalli Caves,Andhra Pradesh,Cave,16.4957,80.581,34.7,31.0,1,0,58,1,91,Very High,0
2026-01-10,Saturday,15,Undavalli Caves,Andhra Pradesh,Cave,16.4957,80.581,32.2,24.4,1,0,58,1,79,High,1
2026-01-10,Saturday,17,Undavalli Caves,Andhra Pradesh,Cave,16.4957,80.581,29.2,19.5,1,0,58,1,100,Very High,0
2026-01-10,Saturday,9,Amaravati Stupa,Andhra Pradesh,Heritage,16.572,80.3575,26.2,16.3,1,0,43,1,93,Very High,0
2026-01-10,Saturday,11,Amaravati Stupa,Andhra Pradesh,Heritage,16.572,80.3575,29.8,19.6,1,0,43,1,97,Very High,0
2026-01-10,Saturday,13,Amaravati Stupa,Andhra Pradesh,Heritage,16.572,80.3575,31.0,28.5,1,0,43,1,86,Very High,0
2026-01-10,Saturday,15,Amaravati Stupa,Andhra Pradesh,Heritage,16.572,80.3575,33.0,14.9,1,0,43,1,74,High,1
2026-01-10,Saturday,17,Amaravati Stupa,Andhra Pradesh,Heritage,16.572,80.3575,26.4,30.2,1,0,43,1,84,High,0
2026-01-11,Sunday,9,Kondapalli Fort,Andhra Pradesh,Fort,16.619,80.5397,29.1,26.3,1,0,55,1,100,Very High,0
2026-01-11,Sunday,11,Kondapalli Fort,Andhra Pradesh,Fort,16.619,80.5397,32.0,17.0,1,0,55,1,100,Very High,0
2026-01-11,Sunday,13,Kondapalli Fort,Andhra Pradesh,Fort,16.619,80.5397,29.2,15.4,1,0,55,1,87,Very High,0
2026-01-11,Sunday,15,Kondapalli Fort,Andhra Pradesh,Fort,16.619,80.5397,28.0,31.3,1,0,55,1,76,High,1
2026-01-11,Sunday,17,Kondapalli Fort,Andhra Pradesh,Fort,16.619,80.5397,25.7,5.3,1,0,55,1,98,Very High,0
2026-01-11,Sunday,9,Borra Caves,Andhra Pradesh,Cave,18.28,83.05,26.9,14.5,1,0,38,1,91,Very High,0
2026-01-11,Sunday,11,Borra Caves,Andhra Pradesh,Cave,18.28,83.05,28.0,16.3,1,0,38,1,100,Very High,0
2026-01-11,Sunday,13,Borra Caves,Andhra Pradesh,Cave,18.28,83.05,30.5,26.9,1,0,38,1,76,High,0
2026-01-11,Sunday,15,Borra Caves,Andhra Pradesh,Cave,18.28,83.05,33.5,0.7,1,0,38,1,69,Medium,1
2026-01-11,Sunday,17,Borra Caves,Andhra Pradesh,Cave,18.28,83.05,29.3,33.0,1,0,38,1,77,High,0
2026-01-11,Sunday,9,Araku Valley,Andhra Pradesh,Hill Station,18.3273,82.8775,27.7,13.6,1,0,35,1,96,Very High,0
2026-01-11,Sunday,11,Araku Valley,Andhra Pradesh,Hill Station,18.3273,82.8775,29.8,25.7,1,0,35,1,85,High,0
2026-01-11,Sunday,13,Araku Valley,Andhra Pradesh,Hill Station,18.3273,82.8775,34.2,31.4,1,0,35,1,63,Medium,0
2026-01-11,Sunday,15,Araku Valley,Andhra Pradesh,Hill Station,18.3273,82.8775,29.4,13.6,1,0,35,1,60,Medium,1
2026-01-11,Sunday,17,Araku Valley,Andhra Pradesh,Hill Station,18.3273,82.8775,31.0,27.9,1,0,35,1,78,High,0
2026-01-11,Sunday,9,Undavalli Caves,Andhra Pradesh,Cave,16.4957,80.581,33.3,34.3,1,0,58,1,96,Very High,0
2026-01-11,Sunday,11,Undavalli Caves,Andhra Pradesh,Cave,16.4957,80.581,29.8,31.7,1,0,58,1,100,Very High,0
2026-01-11,Sunday,13,Undavalli Caves,Andhra Pradesh,Cave,16.4957,80.581,27.8,15.0,1,0,58,1,86,Very High,0
2026-01-11,Sunday,15,Undavalli Caves,Andhra Pradesh,Cave,16.4957,80.581,32.8,6.4,1,0,58,1,83,High,1
2026-01-11,Sunday,17,Undavalli Caves,Andhra Pradesh,Cave,16.4957,80.581,29.1,11.8,1,0,58,1,100,Very High,0
2026-01-11,Sunday,9,Amaravati Stupa,Andhra Pradesh,Heritage,16.572,80.3575,32.9,9.7,1,0,43,1,100,Very High,0
2026-01-11,Sunday,11,Amaravati Stupa,Andhra Pradesh,Heritage,16.572,80.3575,32.5,16.5,1,0,43,1,99,Very High,0
2026-01-11,Sunday,13,Amaravati Stupa,Andhra Pradesh,Heritage,16.572,80.3575,33.7,1.8,1,0,43,1,80,High,0
2026-01-11,Sunday,15,Amaravati Stupa,Andhra Pradesh,Heritage,16.572,80.3575,25.6,33.5,1,0,43,1,67,Medium,1
2026-01-11,Sunday,17,Amaravati Stupa,Andhra Pradesh,Heritage,16.572,80.3575,25.4,1.1,1,0,43,1,88,Very High,0
2026-01-12,Monday,9,Kondapalli Fort,Andhra Pradesh,Fort,16.619,80.5397,30.6,8.3,1,0,55,0,94,Very High,0
2026-01-12,Monday,11,Kondapalli Fort,Andhra Pradesh,Fort,16.619,80.5397,29.3,4.0,1,0,55,0,95,Very High,0
2026-01-12,Monday,13,Kondapalli Fort,Andhra Pradesh,Fort,16.619,80.5397,29.3,12.9,1,0,55,0,61,Medium,0
2026-01-12,Monday,15,Kondapalli Fort,Andhra Pradesh,Fort,16.619,80.5397,30.5,33.7,1,0,55,0,53,Medium,1
2026-01-12,Monday,17,Kondapalli Fort,Andhra Pradesh,Fort,16.619,80.5397,26.5,10.9,1,0,55,0,64,Medium,0
2026-01-12,Monday,9,Borra Caves,Andhra Pradesh,Cave,18.28,83.05,30.2,32.5,1,0,38,0,51,Medium,0
2026-01-12,Monday,11,Borra Caves,Andhra Pradesh,Cave,18.28,83.05,28.4,33.0,1,0,38,0,64,Medium,0
2026-01-12,Monday,13,Borra Caves,Andhra Pradesh,Cave,18.28,83.05,28.8,20.7,1,0,38,0,48,Low,0
2026-01-12,Monday,15,Borra Caves,Andhra Pradesh,Cave,18.28,83.05,31.3,10.6,1,0,38,0,34,Low,1
2026-01-12,Monday,17,Borra Caves,Andhra Pradesh,Cave,18.28,83.05,31.2,28.2,1,0,38,0,60,Medium,0
2026-01-12,Monday,9,Araku Valley,Andhra Pradesh,Hill Station,18.3273,82.8775,25.4,18.6,1,0,35,0,53,Medium,0
2026-01-12,Monday,11,Araku Valley,Andhra Pradesh,Hill Station,18.3273,82.8775,31.0,2.4,1,0,35,0,68,Medium,0
2026-01-12,Monday,13,Araku Valley,Andhra Pradesh,Hill Station,18.3273,82.8775,30.8,17.2,1,0,35,0,43,Low,0
2026-01-12,Monday,15,Araku Valley,Andhra Pradesh,Hill Station,18.3273,82.8775,28.9,12.7,1,0,35,0,41,Low,1
2026-01-12,Monday,17,Araku Valley,Andhra Pradesh,Hill Station,18.3273,82.8775,26.4,6.2,1,0,35,0,51,Medium,0
2026-01-12,Monday,9,Undavalli Caves,Andhra Pradesh,Cave,16.4957,80.581,29.7,22.8,1,0,58,0,73,High,0
2026-01-12,Monday,11,Undavalli Caves,Andhra Pradesh,Cave,16.4957,80.581,32.0,16.3,1,0,58,0,81,High,0
2026-01-12,Monday,13,Undavalli Caves,Andhra Pradesh,Cave,16.4957,80.581,34.4,20.7,1,0,58,0,64,Medium,0
2026-01-12,Monday,15,Undavalli Caves,Andhra Pradesh,Cave,16.4957,80.581,33.4,9.8,1,0,58,0,62,Medium,1
2026-01-12,Monday,17,Undavalli Caves,Andhra Pradesh,Cave,16.4957,80.581,29.1,26.3,1,0,58,0,69,Medium,0
2026-01-12,Monday,9,Amaravati Stupa,Andhra Pradesh,Heritage,16.572,80.3575,28.0,17.3,1,0,43,0,65,Medium,0
2026-01-12,Monday,11,Amaravati Stupa,Andhra Pradesh,Heritage,16.572,80.3575,27.9,17.1,1,0,43,0,73,High,0
2026-01-12,Monday,13,Amaravati Stupa,Andhra Pradesh,Heritage,16.572,80.3575,29.5,20.9,1,0,43,0,55,Medium,0
2026-01-12,Monday,15,Amaravati Stupa,Andhra Pradesh,Heritage,16.572,80.3575,32.9,19.5,1,0,43,0,39,Low,1
2026-01-12,Monday,17,Amaravati Stupa,Andhra Pradesh,Heritage,16.572,80.3575,27.2,14.2,1,0,43,0,63,Medium,0
2026-01-13,Tuesday,9,Kondapalli Fort,Andhra Pradesh,Fort,16.619,80.5397,30.0,8.4,0,0,55,0,53,Medium,0
